0.07586537
0.01516146
0.04053648
0.03327524
0.12018794
0.02232360
0.01902272
0.03791901
0.07459422
0.00113788
0.00605160
0.04363232
0.02796856
0.06641039
0.07084914
0.02616094
0.00141466
0.06552538
0.07497352
0.09295404
0.03489151
0.01093798
0.01369896
0.00507774
0.01852725
0.00090210
